ID,Region,Industry Sector,Industry Category,Gas,Units,Magnitude,Amount
3485,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5725.49
3486,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1496.59
3487,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3251.16
3488,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,894.51
3489,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,83.22
3490,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5501.71
3491,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1437.24
3492,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3078.91
3493,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,904.23
3494,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,81.34
3495,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5655.51
3496,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1357.92
3497,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3271.96
3498,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,934.17
3499,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,91.47
3500,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5847.65
3501,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1520.08
3502,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3259.93
3503,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,976.41
3504,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,91.26
3505,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5793.54
3506,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1567.39
3507,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3172.19
3508,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,969.46
3509,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,84.52
3510,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6100.4
3511,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1584.32
3512,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3393.04
3513,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1022.66
3514,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,100.4
3515,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5923.64
3516,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1561.57
3517,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3291.79
3518,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,968.25
3519,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,102.05
3520,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6329.68
3521,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1630.9
3522,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3509.27
3523,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1064.39
3524,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,125.15
3525,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6355.91
3526,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1632.22
3527,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3528.36
3528,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1084.4
3529,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,110.96
3530,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6161.68
3531,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1610.87
3532,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3346.49
3533,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1099.54
3534,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,104.81
3535,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6179.21
3536,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1597.36
3537,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3385.66
3538,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1075.14
3539,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,121.07
3540,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6109.35
3541,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1666.44
3542,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3255.09
3543,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1052.44
3544,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,135.4
3545,Southland,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6079.26
3546,Southland,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,1723.18
3547,Southland,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,3164.42
3548,Southland,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1043.29
3549,Southland,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,148.39
3550,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,12.69
3551,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,12.42
3552,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11.89
3553,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,12.44
3554,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,12.39
3555,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11.56
3556,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11.84
3557,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,12.87
3558,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11.05
3559,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10.95
3560,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10.7
3561,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10.47
3562,Southland,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10.92
3563,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,128.34
3564,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,132.16
3565,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,129.66
3566,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,132.85
3567,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,130.7
3568,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,127.44
3569,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,133.55
3570,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,131.56
3571,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,134.03
3572,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,128.76
3573,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,133.67
3574,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,141.31
3575,Southland,Service industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,141.02
3576,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4397.34
3577,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4246.72
3578,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4455.9
3579,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4473.23
3580,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4407.65
3581,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4709.23
3582,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4550.21
3583,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4891.43
3584,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4905.29
3585,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4744.17
3586,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4727.08
3587,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4578.65
3588,Southland,Primary industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4487.51
3589,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,33.07
3590,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,43.16
3591,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,48.74
3592,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,47.85
3593,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,58.83
3594,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,64.32
3595,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,82.64
3596,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,92.75
3597,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,85
3598,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,84.03
3599,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,60.69
3600,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,50.16
3601,Southland,Mining,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,48.44
3602,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,937.23
3603,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,865.84
3604,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,805.33
3605,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,983.36
3606,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,991.07
3607,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1003.37
3608,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,988.38
3609,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1047.31
3610,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1050.29
3611,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1028.39
3612,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1056.62
3613,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1134
3614,Southland,Manufacturing,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1190.56
3615,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,188.52
3616,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,180.19
3617,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,188.63
3618,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,184.6
3619,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,189.25
3620,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,183.71
3621,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,173.18
3622,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,171.47
3623,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,183.01
3624,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,177.89
3625,Southland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,174.24
