ID,Region,Pollution Cause,Gas,Units,Magnitude,Year,Amount
4793,Waikato,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,162.98
4794,Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,14744.92
4795,Waikato,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,6330.37
4796,Waikato,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,6356.26
4797,Waikato,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,1885.96
4798,Waikato,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,172.37
4799,Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,14508.25
4800,Waikato,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,6454.69
4801,Waikato,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,6069.72
4802,Waikato,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,1800.03
4803,Waikato,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,183.84
4804,Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,14000.74
4805,Waikato,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,5707.28
4806,Waikato,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,6221.37
4807,Waikato,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,1875.04
4808,Waikato,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,197.08
4809,Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,14090.36
4810,Waikato,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,5843.72
4811,Waikato,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,6197.04
4812,Waikato,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,1852.93
4813,Waikato,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,196.69
4814,Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,14518.27
4815,Waikato,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,6152.68
4816,Waikato,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,6270.43
4817,Waikato,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,1883.17
