"","id","Data.source.citation","Species","Authority","Common.Name","Location.of.population","Country.list","Region","Are.coordinates.for.specific.location.","biome","realm","Units","Sampling.method","Data.transformed","year","pop","scalepop"
"527",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1991,0.001,-1
"528",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1992,0.001,-1
"529",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1993,0.2,-0.994240148193172
"530",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1994,2.4,-0.930563394549849
"531",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1995,3.1,-0.9103026092997
"532",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,0.6,-0.982662556621659
"533",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,6.5,-0.811893080941837
"534",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,3.7,-0.89293622194243
"535",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,41.4,0.198251783672702
"536",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,6.3,-0.817681876727594
"537",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,11.5,-0.66717318629792
"538",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2002,47.7,0.380598850924037
"539",2412," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lygna , Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,69.1,1
"540",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1991,2.9,-0.962962962962963
"541",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1992,3.4,-0.939814814814815
"542",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1993,2.1,-1
"543",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1994,6.3,-0.805555555555556
"544",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1995,10.6,-0.606481481481481
"545",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1996,9.4,-0.662037037037037
"546",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1997,18.6,-0.236111111111111
"547",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1998,11.7,-0.555555555555556
"548",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",1999,44.9,0.981481481481482
"549",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2000,23.1,-0.0277777777777777
"550",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2001,21.2,-0.115740740740741
"551",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2002,45.3,1
"552",2411," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Audna, Audnedal og Lindesnes, Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Fry density","No",2003,35.9,0.564814814814815
"553",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1995,0.001,-1
"554",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1996,0.2,-0.993781152830513
"555",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1997,1.3,-0.959405615712746
"556",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1998,4.5,-0.859404053188331
"557",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1999,21.4,-0.331270801106267
"558",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2000,14.1,-0.559399365615088
"559",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2001,10.1,-0.684401318770606
"560",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2002,54.1,0.690620165940093
"561",2410," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Mandalselva, Aust- og Vest-Agder","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2003,64,1
"562",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1995,0.001,-1
"563",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1996,0.001,-1
"564",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1997,8,-0.515197430225158
"565",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1998,3,-0.81823691627019
"566",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1999,7,-0.575805327434165
"567",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2000,1,-0.939452710688203
"568",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2001,6,-0.636413224643171
"569",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2002,21,0.272705233491924
"570",2409," Direktoratet for naturforvaltning (2004). Kalking i vann og vassdrag. Effektkontroll av st<ed><9f>rre prosjekter 2003. Notat 2004-2.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Tovdalselva, Telemark, Aust-Agder og Vest-Agder","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",2003,33,1
"571",2408," Garn<ed><ab>s, E. (2003). Fangst av anadrome laksefisk i Drammenselva, Lierelva, <ed><83>roselva og Drammensfjorden i 2003. Notat av 09.12.2003, Fylkesmannen i Buskerud. Milj<ed><9f>vernavdelingen. .| Garn<ed><ab>s, E. (2004). Ungetetthet av laks og sj<ed><9f><ed><9f>rret i Drammenselva, Lierelva/Glitra og <ed><83>roselva. Oversendte tall.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lierelva/Glitra,Lier, Buskerud","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1992,3.33,-0.901712583767684
"572",2408," Garn<ed><ab>s, E. (2003). Fangst av anadrome laksefisk i Drammenselva, Lierelva, <ed><83>roselva og Drammensfjorden i 2003. Notat av 09.12.2003, Fylkesmannen i Buskerud. Milj<ed><9f>vernavdelingen. .| Garn<ed><ab>s, E. (2004). Ungetetthet av laks og sj<ed><9f><ed><9f>rret i Drammenselva, Lierelva/Glitra og <ed><83>roselva. Oversendte tall.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lierelva/Glitra,Lier, Buskerud","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1994,5.33,-0.603871928518243
"573",2408," Garn<ed><ab>s, E. (2003). Fangst av anadrome laksefisk i Drammenselva, Lierelva, <ed><83>roselva og Drammensfjorden i 2003. Notat av 09.12.2003, Fylkesmannen i Buskerud. Milj<ed><9f>vernavdelingen. .| Garn<ed><ab>s, E. (2004). Ungetetthet av laks og sj<ed><9f><ed><9f>rret i Drammenselva, Lierelva/Glitra og <ed><83>roselva. Oversendte tall.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lierelva/Glitra,Lier, Buskerud","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1995,6.67,-0.404318689501117
"574",2408," Garn<ed><ab>s, E. (2003). Fangst av anadrome laksefisk i Drammenselva, Lierelva, <ed><83>roselva og Drammensfjorden i 2003. Notat av 09.12.2003, Fylkesmannen i Buskerud. Milj<ed><9f>vernavdelingen. .| Garn<ed><ab>s, E. (2004). Ungetetthet av laks og sj<ed><9f><ed><9f>rret i Drammenselva, Lierelva/Glitra og <ed><83>roselva. Oversendte tall.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lierelva/Glitra,Lier, Buskerud","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1997,2.67,-1
"575",2408," Garn<ed><ab>s, E. (2003). Fangst av anadrome laksefisk i Drammenselva, Lierelva, <ed><83>roselva og Drammensfjorden i 2003. Notat av 09.12.2003, Fylkesmannen i Buskerud. Milj<ed><9f>vernavdelingen. .| Garn<ed><ab>s, E. (2004). Ungetetthet av laks og sj<ed><9f><ed><9f>rret i Drammenselva, Lierelva/Glitra og <ed><83>roselva. Oversendte tall.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Lierelva/Glitra,Lier, Buskerud","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number of fry (0+) pr. 100 m2","Density estimate","No",1998,16.1,1
